"fila","proveedor","codigo","descripcion","existencia"
"2040","PERFILES Y HERRAJES VARGAS, S.A DE C.V","CER-F90D","CHAPA VARGAS FIJA DERECHA (090FD)TETRA","0"
"2041","PERFILES Y HERRAJES VARGAS, S.A DE C.V","CER-F80I","CHAPA VARGAS FIJA IZQUIERDA (080FI)","0"
"2042","PERFILES Y HERRAJES VARGAS, S.A DE C.V","CER-F90I","CHAPA VARGAS FIJA IZQUIERDA (090FI)TETRA","0"
"2043","PERFILES Y HERRAJES VARGAS, S.A DE C.V","CER-L80D","CHAPA VARGAS LIBRE DERECHA (080LD)","0"
"2044","PERFILES Y HERRAJES VARGAS, S.A DE C.V","CER-L80I","CHAPA VARGAS LIBRE IZQUIERDA (080LI)","0"
"2045","PERFILES Y HERRAJES VARGAS, S.A DE C.V","CHAV625IFD","CHAPA VARGAS MORDAZA IFD","0"
"2046","PERFILES Y HERRAJES VARGAS, S.A DE C.V","CHAV625IFI","CHAPA VARGAS MORDAZA IFI","0"
"2047","PERFILES Y HERRAJES VARGAS, S.A DE C.V","CHAVT715IFD","CHAPA VARGAS TETRA IF DER(072D)","0"
"2048","PERFILES Y HERRAJES VARGAS, S.A DE C.V","CHAVT715IFI","CHAPA VARGAS TETRA IF IZQ(072I)","0"
"2049","PERFILES Y HERRAJES VARGAS, S.A DE C.V","FLODE003","CHAPETON COMBINADO","0"
"2050","PERFILES Y HERRAJES VARGAS, S.A DE C.V","DIS-CHA14","DISCO LINEA CHAAK P/CORTE 14""","0"
"2051","PERFILES Y HERRAJES VARGAS, S.A DE C.V","DIS-CHA412","DISCO LINEA CHAAK P/CORTE 4 1/2""","0"
"2052","PERFILES Y HERRAJES VARGAS, S.A DE C.V","DIS-CHA7","DISCO LINEA CHAAK P/CORTE 7""","0"
"2053","PERFILES Y HERRAJES VARGAS, S.A DE C.V","DIS-TEG412","DISCO LINEA TEGUI P/DESBASTE 4 1/2""","0"
"2054","PERFILES Y HERRAJES VARGAS, S.A DE C.V","DIS-TEG7","DISCO LINEA TEGUI P/DESBASTE 7""","0"
"2056","PERFILES Y HERRAJES VARGAS, S.A DE C.V","ELESOL","ELEVADOR DE SOLERA","0"
"2057","PERFILES Y HERRAJES VARGAS, S.A DE C.V","ESMBCO","ESMALTE BLANCO","0"
"2058","PERFILES Y HERRAJES VARGAS, S.A DE C.V","GALESM1000","ESMALTE BLANCO 1000 GALON","0"
"2059","PERFILES Y HERRAJES VARGAS, S.A DE C.V","GALESM200","ESMALTE BLANCO SEC. RAPIDO GALON (200)","0"
"2060","PERFILES Y HERRAJES VARGAS, S.A DE C.V","ESMBCOSR","ESMALTE BLANCO SECADO RAPIDO","0"
"2061","PERFILES Y HERRAJES VARGAS, S.A DE C.V","ESMCHOSR","ESMALTE CHOCOLATE SECADO RAPIDO (SV227)","0"
"2062","PERFILES Y HERRAJES VARGAS, S.A DE C.V","ESMNE","ESMALTE NEGRO","0"
"2063","PERFILES Y HERRAJES VARGAS, S.A DE C.V","GALESM1014","ESMALTE NEGRO 1014 GALON","0"
"2064","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PIN-SV238G","ESMALTE NEGRO MATE  SECADO RAPIDO GALON(SV238G)","0"
"2065","PERFILES Y HERRAJES VARGAS, S.A DE C.V","ESMNESR238","ESMALTE NEGRO MATE  SECADO RAPIDO(SV238)","0"
"2066","PERFILES Y HERRAJES VARGAS, S.A DE C.V","GALESM223","ESMALTE NEGRO SEC. RAPIDO GALON (223)","0"
"2067","PERFILES Y HERRAJES VARGAS, S.A DE C.V","ESMNESR","ESMALTE NEGRO SECADO RAPIDO(SV223)","0"
"2068","PERFILES Y HERRAJES VARGAS, S.A DE C.V","ESMVER","ESMALTE VERDE ZINTRO","0"
"2069","PERFILES Y HERRAJES VARGAS, S.A DE C.V","FLECA36","FLEXOMETRO CADENA 3.6 MT WDA3620","0"
"2070","PERFILES Y HERRAJES VARGAS, S.A DE C.V","FLECA36MGA","FLEXOMETRO CADENA 3.6M -MGA3619","0"
"2071","PERFILES Y HERRAJES VARGAS, S.A DE C.V","FLECA55","FLEXOMETRO CADENA 5.5 M  MOD.5525(MGA)","0"
"2072","PERFILES Y HERRAJES VARGAS, S.A DE C.V","FLECA55R","FLEXOMETRO CADENA 5.5M (RGA5525)","0"
"2073","PERFILES Y HERRAJES VARGAS, S.A DE C.V","FLECA5MGA","FLEXOMETRO CADENA 5M MOD.5020(MGA)","0"
"2074","PERFILES Y HERRAJES VARGAS, S.A DE C.V","FLECA5","FLEXOMETRO CADENA 5M MOD.WDA.5020","0"
"2075","PERFILES Y HERRAJES VARGAS, S.A DE C.V","FLECA7.5","FLEXOMETRO CADENA 7.5 M MOD RGA 7525","0"
"2076","PERFILES Y HERRAJES VARGAS, S.A DE C.V","FLECA7.50MGA7525","FLEXOMETRO CADENA 7.50 MTS. MOD.MGA7525","0"
"2077","PERFILES Y HERRAJES VARGAS, S.A DE C.V","FLECA9","FLEXOMETRO CADENA 9 M MOD. (MGA9025)","0"
"2078","PERFILES Y HERRAJES VARGAS, S.A DE C.V","FLECA5.5C","FLEXOMETRO CADENA MGA-5528 5.5 M VERDE AGUA","0"
"2079","PERFILES Y HERRAJES VARGAS, S.A DE C.V","GAR-12","GARRA DE 1/2""","0"
"2080","PERFILES Y HERRAJES VARGAS, S.A DE C.V","GARS12","GARRA DE SOL.  DE  1/2","0"
"2081","PERFILES Y HERRAJES VARGAS, S.A DE C.V","GOG-E108","GOGLE  ELEVA  108 OSCURECIMIENTO AUTOM.","0"
"2082","PERFILES Y HERRAJES VARGAS, S.A DE C.V","GUIAPISO3MTS","GUIA A PISO ULTRA DE 3 MTS MOD. GPMR-ULTRA","0"
"2083","PERFILES Y HERRAJES VARGAS, S.A DE C.V","HERGR","HERRADURA LAMINA 17 X 16","0"
"2084","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JALALUP","JALADERA ALUMINIO P/PTA.","0"
"2085","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-CHINA","JALADERA CHICA ESTRIADA NATURAL","0"
"2086","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-CHIO","JALADERA CHICA ESTRIADA ORO","0"
"2087","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-LUJO","JALADERA DE LUJO TRENZADA ORO","0"
"2088","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-ESCEG","JALADERA ESTRIADA CEREZO GRANDE","0"
"2089","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-COLA","JALADERA ESTRIADA ECON. ALUMINIO NATURAL","0"
"2090","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-COLB","JALADERA ESTRIADA ECON. BLANCA","0"
"2091","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-COLN","JALADERA ESTRIADA ECON. NEGRA","0"
"2092","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-COLO","JALADERA ESTRIADA ECON. ORO","0"
"2093","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-COLV","JALADERA ESTRIADA ECON. VERDE","0"
"2094","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-HC4527N","JALADERA H CUAD.30MM-450MM NEGRA","0"
"2095","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-HC4527S","JALADERA H CUAD.30MM-450MM SATINADA","0"
"2096","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-HC8060N","JALADERA H CUAD.30MM-800MM NEGRA","0"
"2097","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-HC8060S","JALADERA H CUAD.30MM-800MM SATINADA","0"
"2098","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-PCHB","JALADERA PORTA CHAPA BLANCA","0"
"2099","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-PCH","JALADERA PORTA CHAPA C/ORO","0"
"2100","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-PCHCL","JALADERA PORTA CHAPA LATONADA ANTIGUA","0"
"2101","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-PCHN","JALADERA PORTA CHAPA NEGRA","0"
"2102","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-PCHP","JALADERA PORTA CHAPA PLATA VIEJA","0"
"2103","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-PCHC","JALADERA PORTA CHAPA VARIOS COLORES","0"
"2104","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-PCHV","JALADERA PORTA CHAPA VERDE","0"
"2105","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-QUN","JALADERA QUEEN NATURAL","0"
"2106","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-REYO","JALADERA REYNA ORO","0"
"2107","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-CHITA","JALADERA TRENZADA CHICA ALUMINIO  ECON.","0"
"2108","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-CHITO","JALADERA TRENZADA CHICA ORO ECON.","0"
"2110","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-COLTB","JALADERA TRENZADA COLOR (BLANCA)","0"
"2111","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-COLTD","JALADERA TRENZADA COLOR (DORADA)","0"
"2112","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-COLTA","JALADERA TRENZADA COLOR (NATURAL-ALUMINIO)","0"
"2113","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-COLTN","JALADERA TRENZADA COLOR (NEGRA)","0"
"2114","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JAL-COLTV","JALADERA TRENZADA COLOR (VERDE)","0"
"2115","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JALTREXL","JALADERA TRENZADA DE LUJO XL","0"
"2116","PERFILES Y HERRAJES VARGAS, S.A DE C.V","JGOP-141707","JGO. DE PUNTAS  C/56 PZA","0"
"2117","PERFILES Y HERRAJES VARGAS, S.A DE C.V","LPER3MMC.22","LAMINA PERFORADA 3 MM CAL.22 1MT.X 2MT.(E118/196)","0"
"2118","PERFILES Y HERRAJES VARGAS, S.A DE C.V","LPER6MMC.20","LAMINA PERFORADA 6 MM CAL.20 1MT.X 2MT.(E236/314)","0"
"2119","PERFILES Y HERRAJES VARGAS, S.A DE C.V","LPER10MMC.20","LAMINA PERFORADA10 MM CAL.20 1MT.X 2MT.(E393/511)","0"
"2120","PERFILES Y HERRAJES VARGAS, S.A DE C.V","LANC38","LANZA CARAMELO 3/8""","0"
"2121","PERFILES Y HERRAJES VARGAS, S.A DE C.V","LANC12","LANZA CARAMELO DE 1/2""","0"
"2122","PERFILES Y HERRAJES VARGAS, S.A DE C.V","LANL38","LANZA LISA 3/8""","0"
"2123","PERFILES Y HERRAJES VARGAS, S.A DE C.V","LANL12","LANZA LISA DE 1/2""","0"
"2124","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PUFLE105","LANZA LISA DE 1/2"" (PUFLE 105)","0"
"2125","PERFILES Y HERRAJES VARGAS, S.A DE C.V","MAC3/16","MACHUELO 3/16","0"
"2126","PERFILES Y HERRAJES VARGAS, S.A DE C.V","MAC5/32","MACHUELO 5/32","0"
"2127","PERFILES Y HERRAJES VARGAS, S.A DE C.V","MANG175","MANGUERA REF. GONI  10 MTS (G-175) (003353)","0"
"2128","PERFILES Y HERRAJES VARGAS, S.A DE C.V","MANTUB","MANIJA TUBULAR","0"
"2129","PERFILES Y HERRAJES VARGAS, S.A DE C.V","MET-5197","MTS. LAMINA MOSQUITERA 1/8 # 26 GALV. 4"" (51697)","0"
"2130","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PASA30R","PASADOR A 30 REFORZADO","0"
"2131","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PASA30S","PASADOR A 30 SENCILLO","0"
"2132","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PASA40R","PASADOR A 40 REFORZADO","0"
"2133","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PASA40S","PASADOR A 40 SENCILLO","0"
"2134","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PASA60R","PASADOR A 60 REFORZADO","0"
"2135","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PASA60S","PASADOR A 60 SENCILLO","0"
"2136","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PAS-CA30","PASADOR DE PISO A-30 COLONIAL","0"
"2137","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PAS-CA40","PASADOR DE PISO A-40 COLONIAL","0"
"2138","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PAS-CA60","PASADOR DE PISO A-60 COLONIAL","0"
"2139","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PASA30","PASADOR DE PISO REDONDO 1/2"" 33.50 CM GALV","0"
"2140","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PASGMAC","PASADOR GIGANTE MACIZO","0"
"2141","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PASGTUB","PASADOR GIGANTE TUBULAR GALV.","0"
"2142","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PACO1R","PASADOR P/CORTINA 1 RANURA","0"
"2143","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PACO2R","PASADOR P/CORTINA 2 RANURAS","0"
"2144","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PASP100","PASADOR P100","0"
"2145","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PASP150","PASADOR P150","0"
"2146","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PASP50","PASADOR P50","0"
"2147","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PASR10","PASADOR R 10","0"
"2148","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PASR15","PASADOR R 15","0"
"2149","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PASR25","PASADOR R 25","0"
"2150","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PASR5","PASADOR R 5","0"
"2151","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PIS-G26","PISTOLA BAJA PRESION G-26","0"
"2152","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PIS-G29","PISTOLA BAJA PRESION MODELO G-29","0"
"2153","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PIS-G29P","PISTOLA BAJA PRESION MODELO G-29 P CON REFACCIONES","0"
"2154","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PLABUBR","PLACA PARA BUZON BRONCE","0"
"2155","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PLABUAL","PLACA PARA BUZON DE ALUMINIO","0"
"2156","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PLASOLM250","PLANTA P/SOLDAR MUNDIAL 250 NM","0"
"2157","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PLASOLM250-2T","PLANTA P/SOLDAR MUNDIAL 250( TIERRA ALTA-BAJA)","0"
"2158","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PM300AMP","PLANTA P/SOLDAR MUNDIAL 300 AMP","0"
"2159","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PLASOLM325","PLANTA P/SOLDAR MUNDIAL 325 AMP CA/CD","0"
"2160","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PE300VAR","PORTA ELECTRODO 300 AMP.VARGAS","0"
"2161","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PE500VAR","PORTA ELECTRODO 500 AMP.VARGAS","0"
"2162","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PGIS-S/GIS","PORTA GIS WYP-400-1 SIN GIS","0"
"2164","PERFILES Y HERRAJES VARGAS, S.A DE C.V","MAN-300","PORTAELECTRODO 300 AMPS 5PE-300","0"
"2165","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PRIBCO","PRIMARIO BLANCO","0"
"2166","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PRIBCO5000","PRIMARIO BLANCO 5000 GALON","0"
"2167","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PRIGRIS","PRIMARIO GRIS","0"
"2168","PERFILES Y HERRAJES VARGAS, S.A DE C.V","GALPRI5002","PRIMARIO GRIS 5002 GALON","0"
"2169","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PRINEG","PRIMARIO NEGRO","0"
"2170","PERFILES Y HERRAJES VARGAS, S.A DE C.V","GALPRI5003","PRIMARIO NEGRO 5003 GALON","0"
"2171","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PRIRO","PRIMARIO ROJO","0"
"2172","PERFILES Y HERRAJES VARGAS, S.A DE C.V","GALPRI5001","PRIMARIO ROJO 5001 GALON","1"
"2173","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PROFACL","PROTECTOR FACIAL 3PF-500(CODIGO-8257)","0"
"2174","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PROFAE","PROTECTOR FACIAL AMPLIO ELEVA","0"
"2175","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PUN-C38","PUNTA CARAMELO 3/8""","0"
"2176","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PUFLE107","PUNTA FLECHA LANZA CUAD. 1/2"" 15 CM. (PUFLE107)","0"
"2177","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PUN-L10","PUNTA LISA 3/8""","0"
"2178","PERFILES Y HERRAJES VARGAS, S.A DE C.V","PUN-L13","PUNTA LISA DE 1/2""","0"
"2179","PERFILES Y HERRAJES VARGAS, S.A DE C.V","REBA","REJACERO BARROCO  91.5 X 2.44 MTS.","0"
"2180","PERFILES Y HERRAJES VARGAS, S.A DE C.V","RECLA","REJACERO CLASICO  91.5 X 2.44 MTS.(71155","0"
"2181","PERFILES Y HERRAJES VARGAS, S.A DE C.V","REGO1.22","REJACERO GOTICO 1.22 X 2.44 MTS.","0"
"2182","PERFILES Y HERRAJES VARGAS, S.A DE C.V","REGO","REJACERO GOTICO 91.5 X 2.44 MTS.","0"
"2183","PERFILES Y HERRAJES VARGAS, S.A DE C.V","REGRA1.22","REJACERO GRANADA 1.22X 2.44 MTS","0"
"2184","PERFILES Y HERRAJES VARGAS, S.A DE C.V","REGRA","REJACERO GRANADA 91.5 CM X 2.44 MT","0"
"2185","PERFILES Y HERRAJES VARGAS, S.A DE C.V","REPA","REJACERO PACIFICO 91.5 X 2.44 MT","0"
"2186","PERFILES Y HERRAJES VARGAS, S.A DE C.V","REPA1.22","REJACERO PACIFICO DE 1.22 X 2.44 MT","0"
"2187","PERFILES Y HERRAJES VARGAS, S.A DE C.V","REMA6X25","REMACHE DE GOLPE 1/4"" X 1""","0"
"2188","PERFILES Y HERRAJES VARGAS, S.A DE C.V","REMA5X25","REMACHE DE GOLPE 3/16"" X 1""","0"
"2189","PERFILES Y HERRAJES VARGAS, S.A DE C.V","REGOLB","REMACHE DE GOLPE DE BOLA","0"
"2190","PERFILES Y HERRAJES VARGAS, S.A DE C.V","REGOLP","REMACHE DE GOLPE PLANO","0"
"2191","PERFILES Y HERRAJES VARGAS, S.A DE C.V","RE3/1635","RESORTE P/CORTINA 3/16"" X 35 CM","0"
"2192","PERFILES Y HERRAJES VARGAS, S.A DE C.V","RE3/1640","RESORTE P/CORTINA 3/16"" X 40 CM","0"
"2193","PERFILES Y HERRAJES VARGAS, S.A DE C.V","RE7/3235","RESORTE P/CORTINA 7/32"" X 35 CM","0"
"2194","PERFILES Y HERRAJES VARGAS, S.A DE C.V","RE7/3240","RESORTE P/CORTINA 7/32"" X 40 CM","0"
"2195","PERFILES Y HERRAJES VARGAS, S.A DE C.V","ROSER006","ROSETON DE 30 CM.","0"
"2196","PERFILES Y HERRAJES VARGAS, S.A DE C.V","ROSETON","ROSETON PARA MECANISMO","0"
"2197","PERFILES Y HERRAJES VARGAS, S.A DE C.V","RUEU50","RUEDA A PISO EN ""U"" 2"" CAP. 150 KG. MASTER RAIL","0"
"2198","PERFILES Y HERRAJES VARGAS, S.A DE C.V","RUEU75","RUEDA A PISO EN ""U"" 3"" CAP.250KG. MASTER RAIL","0"
"2199","PERFILES Y HERRAJES VARGAS, S.A DE C.V","RUEU100","RUEDA A PISO EN ""U"" 4"" CAP. 450 KGS MASTER RAIL","0"
"2200","PERFILES Y HERRAJES VARGAS, S.A DE C.V","RUEV50","RUEDA A PISO EN ""V"" DE 2"" CAP. 150KG.MASTER RAIL","0"
"2201","PERFILES Y HERRAJES VARGAS, S.A DE C.V","RUEV75","RUEDA A PISO EN ""V"" DE 3"" CAP. 250KG.MASTER RAIL","0"
"2202","PERFILES Y HERRAJES VARGAS, S.A DE C.V","RUEV100","RUEDA A PISO EN ""V"" DE 4"" CAP. 450KG. MASTER RAIL","0"
"2203","PERFILES Y HERRAJES VARGAS, S.A DE C.V","RUEV135","RUEDA A PISO EN ""V"" DE 5 3/8"" CAP. 550 KG. MASTER","0"
"2204","PERFILES Y HERRAJES VARGAS, S.A DE C.V","SEGIE","SEGUETA INFRA ESTANDAR","0"
"2205","PERFILES Y HERRAJES VARGAS, S.A DE C.V","SEGIED","SEGUETA INFRA ESTANDAR DEPREDADORA","0"
"2206","PERFILES Y HERRAJES VARGAS, S.A DE C.V","SEGIF","SEGUETA INFRA FINA","0"
"2207","PERFILES Y HERRAJES VARGAS, S.A DE C.V","SEGIFD","SEGUETA INFRA FINA DEPREDADORA","0"
"2208","PERFILES Y HERRAJES VARGAS, S.A DE C.V","SEGLE","SEGUETA LENOX ESTANDAR","0"
"2209","PERFILES Y HERRAJES VARGAS, S.A DE C.V","SEGLF","SEGUETA LENOX FINA","0"
"2210","PERFILES Y HERRAJES VARGAS, S.A DE C.V","SEGNBE","SEGUETA NICHOLSON BIMETALICA ESTANDAR","0"
"2211","PERFILES Y HERRAJES VARGAS, S.A DE C.V","SEGNBF","SEGUETA NICHOLSON BIMETALICA FINA","0"
"2212","PERFILES Y HERRAJES VARGAS, S.A DE C.V","SEGNE","SEGUETA NICHOLSON ESTANDAR","0"
"2213","PERFILES Y HERRAJES VARGAS, S.A DE C.V","SEGNF","SEGUETA NICHOLSON FINA","0"
"2214","PERFILES Y HERRAJES VARGAS, S.A DE C.V","SIERRASIM","SIERRA SABLE INALAM.HACKZALL","0"
"2215","PERFILES Y HERRAJES VARGAS, S.A DE C.V","SOLMSG035MUND","SOLD. MICROALAMBRE .035 P/USO S/GAS 1 LBS MUNDIAL","0"
"2216","PERFILES Y HERRAJES VARGAS, S.A DE C.V","SOL-MSG0352L","SOLDADURA DE MICROALAMBRE TUBULAR 0.035 1 KG S/GAS","0"
"2218","PERFILES Y HERRAJES VARGAS, S.A DE C.V","TAL-RM800","TALADRO ROTOMARTILLO 1/2"" MARAGA 800W (RM800)","0"
"2219","PERFILES Y HERRAJES VARGAS, S.A DE C.V","TARUGO","TARUGO PARA MECANISMO","0"
"2220","PERFILES Y HERRAJES VARGAS, S.A DE C.V","TEJU75N","TEJUELO NEGRO 3""","0"
"2221","PERFILES Y HERRAJES VARGAS, S.A DE C.V","TEJU100","TEJUELO NEGRO DE 4""","0"
"2222","PERFILES Y HERRAJES VARGAS, S.A DE C.V","TEJU38","TEJUELO PULIDO 1 1/2""","0"
"2223","PERFILES Y HERRAJES VARGAS, S.A DE C.V","TEJU32","TEJUELO PULIDO 1 1/4""","0"
"2224","PERFILES Y HERRAJES VARGAS, S.A DE C.V","TEJU25","TEJUELO PULIDO 1""","0"
"2225","PERFILES Y HERRAJES VARGAS, S.A DE C.V","TEJU64","TEJUELO PULIDO 2 1/2""","0"
"2226","PERFILES Y HERRAJES VARGAS, S.A DE C.V","TEJU50","TEJUELO PULIDO 2""","0"
"2227","PERFILES Y HERRAJES VARGAS, S.A DE C.V","TEJU75","TEJUELO PULIDO 3""","0"
"2228","PERFILES Y HERRAJES VARGAS, S.A DE C.V","TOCAPMI","TOCA PUERTA MINI (15 X 15)","0"
"2230","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","PV121","CHAMBRANA SENCILLA PINTADA","0"
"2231","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","ZC050","CUADRADO TUBULAR 1/2"" VERDE","180"
"2232","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","HSS6X63/16-12.20M","HSS  DE 6"" X 6"" EN 3/16 A 12.20 MTS( 21.65 KG/ML)","2"
"2233","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","HSS6X63/16","HSS  DE 6"" X 6"" EN 3/16 A 6.10 MTS( 21.65 KG/ML)","0"
"2234","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","HSS10X101/4","HSS DE 10"" X 10"" EN 1/4"" A 12.20 MTS(48.55 KG/ML)","0"
"2235","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","HSS12X123/8","HSS DE 12"" X 12"" EN 3/8"" A 12.20 MTS ( 86.46 KG/ML","0"
"2236","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","HSS8X81/4","HSS DE 8"" X 8"" EN 1/4"" A 12.20 MTS","0"
"2237","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","HSS8X8-3/8","HSS DE 8"" X 8"" EN 3/8"" A 12.20 MTS","0"
"2238","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","MON250X69C-14","MONTEN 10 X 2"" 3/4  C-14    10 MTS","10"
"2239","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","MON300X87","MONTEN 12""X 3"" 1/2  C-14 LARGO 12MTS","20"
"2240","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","MON200X70C14","MONTEN PINT. 8"" X 2 3/4  8 MTS. C.14","76"
"2241","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","MON75X38C16","MONTEN PINTADO 3 X 1 1/2 C 16","192"
"2242","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","MON75X38C14","MONTEN PINTADO 3X11/2"" C14","112"
"2243","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","MON100X50C14","MONTEN PINTADO 4 X 2"" C14 6MTS.","120"
"2244","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","MON100X50C16","MONTEN PINTADO 4 X 2"" C16","48"
"2245","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","MON100X38C14","MONTEN PINTADO 4X11/2"" C-14","0"
"2246","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","MON100X505MTC14","MONTEN PINTADO 4X2 C14 5MTS","0"
"2247","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","MON150X50C14","MONTEN PINTADO 6 X 2"" C 14","106.77"
"2248","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","PTRG64X64C14","PTR  2 1/2"" X 2 1/2"" C-14 GALVANIZADO","30"
"2249","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","PTR50X50C12","PTR  2"" X 2 ""C-11 (4.71 KG/MTS)","44"
"2250","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","PTR38X38C16","PTR 1 1/2 X 1 1/2""  C-16","128"
"2251","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","PTR38X38","PTR 1 1/2"" X 1 1/2"" C-14","64"
"2252","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","PTR 38X75","PTR 1 1/2"" X 3""","49"
"2253","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","PTR38X100","PTR 1 1/2"" X 4""","1.5"
"2254","PRODUCTOS LAMINADOS DE MONTERREY S.A DE C.V","PTR32X32C11","PTR 1 1/4X 1 1/4 C-11","0"
